adapts,deltas,ns,train_losses,valid_losses
True,0.001,1,4.507784156792905,4.593129610400268
False,0.001,1,4.507516200954242,4.594408971289655
True,0.01,1,4.507784142557148,4.593128731559586
False,0.01,1,4.507516398074461,4.594407922353218
True,0.001,2,3.5050804300305898,3.535609288716836
False,0.001,2,3.500533135768516,3.549516156949132
True,0.01,2,3.505346428993683,3.5315651641195838
False,0.01,2,3.5009178108035033,3.5423688689386092
True,0.001,3,2.528350682745632,2.689187288680586
False,0.001,3,2.5067341493855992,2.7305718084474946
True,0.01,3,2.5341299940920523,2.6508266657025015
False,0.01,3,2.514284598729905,2.684946826416237
True,0.001,4,1.8374574270713921,2.4207397976612497
False,0.001,4,1.7891753263072188,2.5211824437259667
True,0.01,4,1.8703898632292466,2.3021775579181156
False,0.01,4,1.829705174576293,2.381761708176343
True,0.001,5,1.3862962852360003,2.679202576336745
False,0.001,5,1.3177875381589501,2.7979444982356605
True,0.01,5,1.480506133251254,2.464062539319423
False,0.01,5,1.4277058288195725,2.5639551892173804
True,0.001,6,1.056250817738384,3.0787789729260697
False,0.001,6,0.9849215936528554,3.214570004778949
True,0.01,6,1.2378134445212292,2.84236818341179
False,0.01,6,1.1876716289975287,2.9609300916879384
True,0.001,7,0.8059186146084963,3.5659300779392167
False,0.001,7,0.739841283315861,3.708124134976594
True,0.01,7,1.07875809258423,3.334800037261048
False,0.01,7,1.0356232155408092,3.4629322580998005
True,0.001,8,0.6055575599694184,4.053649405504013
False,0.001,8,0.54771326719314,4.19923683631595
True,0.01,8,0.963212517379823,3.83837446856881
False,0.01,8,0.9277240803960011,3.9717714983415333
